Image Data,Label
[0.6392157  0.67058825 0.7372549  ... 0.22745098 0.15686275 0.16470589],1
[0.7058824  0.5294118  0.4745098  ... 0.09019608 0.23529412 0.28235295],1
[0.79607844 0.8117647  0.8117647  ... 0.24313726 0.20784314 0.21568628],1
[0.2509804  0.25882354 0.29803923 ... 0.08235294 0.09411765 0.08235294],1
[0.3764706  0.5137255  0.49411765 ... 0.5411765  0.5137255  0.5176471 ],1
[0.12156863 0.14117648 0.19215687 ... 0.18431373 0.17254902 0.14509805],1
[0.25882354 0.42352942 0.45490196 ... 0.36078432 0.29803923 0.27058825],1
[0.19215687 0.1882353  0.21568628 ... 0.3019608  0.36862746 0.4117647 ],1
[0.17254902 0.11372549 0.11764706 ... 0.03921569 0.0627451  0.06666667],1
[0.24705882 0.16470589 0.3254902  ... 0.1882353  0.22352941 0.34509805],1
[0.21176471 0.30980393 0.4862745  ... 0.47843137 0.5254902  0.5058824 ],1
[0.16078432 0.16470589 0.22745098 ... 0.26666668 0.22352941 0.23137255],1
[0.4627451  0.46666667 0.46666667 ... 0.10980392 0.14509805 0.16862746],1
[0.07450981 0.07843138 0.0627451  ... 0.05882353 0.0627451  0.05882353],1
[0.29411766 0.3137255  0.27058825 ... 0.24313726 0.27058825 0.31764707],1
[0.32941177 0.33333334 0.3647059  ... 0.3764706  0.38431373 0.3647059 ],1
[0.44313726 0.44705883 0.44313726 ... 0.2901961  0.27058825 0.27450982],1
[0.41568628 0.4392157  0.52156866 ... 0.04313726 0.03529412 0.03137255],1
[0.07058824 0.15686275 0.10196079 ... 0.05098039 0.02745098 0.02352941],1
[0.47843137 0.58431375 0.39215687 ... 0.5372549  0.5882353  0.4509804 ],1
[0.3254902  0.22745098 0.18431373 ... 0.1764706  0.18431373 0.23529412],1
[0.3372549  0.4117647  0.49803922 ... 0.10588235 0.12941177 0.15294118],1
[0.36078432 0.4745098  0.42745098 ... 0.14117648 0.16862746 0.23529412],1
[0.12156863 0.09803922 0.09019608 ... 0.09411765 0.09803922 0.08627451],1
[0.24705882 0.2627451  0.5137255  ... 0.13333334 0.12941177 0.12941177],1
[0.3137255  0.5372549  0.38431373 ... 0.01176471 0.02745098 0.02352941],1
[0.42352942 0.32156864 0.11372549 ... 0.05490196 0.04313726 0.04313726],1
[0.03137255 0.03921569 0.04705882 ... 0.01176471 0.00784314 0.01176471],1
[0.4392157  0.4509804  0.41960785 ... 0.30588236 0.2901961  0.26666668],1
[0.20784314 0.32156864 0.17254902 ... 0.3372549  0.30588236 0.10980392],1
[0.43529412 0.6117647  0.654902   ... 0.01176471 0.02352941 0.06666667],1
[0.24705882 0.33333334 0.30980393 ... 0.08235294 0.07450981 0.07058824],1
[0.09411765 0.24313726 0.31764707 ... 0.03137255 0.03529412 0.02745098],1
[0.07058824 0.04705882 0.0627451  ... 0.07843138 0.12156863 0.11372549],1
[0.5294118  0.5764706  0.5372549  ... 0.18039216 0.20392157 0.14901961],1
[0.30980393 0.35686275 0.3529412  ... 0.24313726 0.23137255 0.20784314],1
[0.3882353  0.3764706  0.3647059  ... 0.34117648 0.3254902  0.39215687],1
[0.3254902  0.3529412  0.56078434 ... 0.09019608 0.05490196 0.07450981],1
[0.6039216  0.73333335 0.68235296 ... 0.3137255  0.3254902  0.30588236],1
[0.13725491 0.34117648 0.53333336 ... 0.13725491 0.13333334 0.12156863],1
[0.5137255  0.5803922  0.6117647  ... 0.11372549 0.10980392 0.10588235],1
[0.15686275 0.17254902 0.19607843 ... 0.03921569 0.01960784 0.01960784],1
[0.23921569 0.41568628 0.5647059  ... 0.16470589 0.17254902 0.15294118],1
[0.04313726 0.04313726 0.04313726 ... 0.03529412 0.04313726 0.04705882],1
[0.49019608 0.54901963 0.5411765  ... 0.09019608 0.08627451 0.12941177],1
[0.47843137 0.4862745  0.39215687 ... 0.23529412 0.13725491 0.09803922],1
[0.44313726 0.56078434 0.57254905 ... 0.09019608 0.03921569 0.03529412],1
[0.38431373 0.44705883 0.27058825 ... 0.03921569 0.03137255 0.04313726],1
[0.45490196 0.4745098  0.44313726 ... 0.15294118 0.13333334 0.1882353 ],1
[0.22745098 0.19607843 0.21960784 ... 0.18039216 0.18039216 0.18039216],1
[0.5372549  0.6313726  0.57254905 ... 0.10196079 0.08627451 0.08627451],1
[0.5411765  0.44313726 0.31764707 ... 0.2509804  0.26666668 0.24705882],1
[0.04705882 0.10980392 0.1882353  ... 0.1764706  0.10980392 0.10588235],1
[0.39607844 0.6039216  0.5803922  ... 0.19215687 0.20392157 0.09803922],1
[0.69803923 0.70980394 0.72156864 ... 0.40784314 0.41568628 0.44313726],1
[0.41568628 0.40784314 0.4117647  ... 0.24313726 0.23921569 0.23921569],1
[0.22745098 0.18431373 0.21176471 ... 0.39215687 0.4        0.41568628],1
[0.58431375 0.4        0.36862746 ... 0.47058824 0.43137255 0.28627452],1
[0.54901963 0.47843137 0.5137255  ... 0.05490196 0.06666667 0.05490196],1
[0.20392157 0.4        0.50980395 ... 0.32941177 0.16470589 0.10588235],1
[0.21568628 0.15686275 0.20784314 ... 0.28235295 0.3019608  0.24705882],1
[0.50980395 0.5176471  0.52156866 ... 0.14509805 0.12941177 0.10196079],1
[0.45882353 0.5411765  0.64705884 ... 0.3137255  0.3019608  0.30980393],1
[0.39607844 0.2784314  0.2627451  ... 0.1254902  0.13333334 0.13725491],1
[0.7058824  0.6627451  0.61960787 ... 0.04705882 0.03921569 0.04313726],1
[0.7411765  0.8509804  0.84313726 ... 0.05882353 0.11764706 0.18431373],1
[0.8745098 0.8117647 0.7019608 ... 0.3882353 0.2901961 0.2901961],1
[0.47058824 0.42745098 0.33333334 ... 0.0627451  0.04705882 0.06666667],1
[0.24705882 0.13333334 0.16078432 ... 0.29411766 0.49019608 0.41960785],1
[0.43137255 0.48235294 0.28235295 ... 0.67058825 0.7764706  0.7607843 ],1
[0.39607844 0.37254903 0.31764707 ... 0.22352941 0.2        0.19607843],1
[0.4745098  0.36862746 0.8235294  ... 0.2509804  0.17254902 0.12941177],1
[0.42745098 0.78039217 0.6039216  ... 0.12156863 0.1254902  0.11764706],1
[0.38431373 0.31764707 0.3254902  ... 0.01960784 0.01568628 0.00784314],1
[0.14509805 0.2        0.21960784 ... 0.01960784 0.03137255 0.02745098],1
[0.10588235 0.2509804  0.49019608 ... 0.04313726 0.03921569 0.03137255],1
[0.28627452 0.21176471 0.21568628 ... 0.08627451 0.11764706 0.07450981],1
[0.6117647  0.72156864 0.49803922 ... 0.05098039 0.05098039 0.0627451 ],1
[0.14117648 0.30588236 0.5882353  ... 0.37254903 0.18039216 0.42745098],1
[0.34509805 0.2509804  0.27058825 ... 0.36862746 0.2784314  0.3254902 ],1
[0.21960784 0.20784314 0.21176471 ... 0.15294118 0.1254902  0.11764706],1
[0.25882354 0.39215687 0.4509804  ... 0.13333334 0.25490198 0.13333334],1
[0.54509807 0.34117648 0.3647059  ... 0.08235294 0.08627451 0.04705882],1
[0.10196079 0.10980392 0.10196079 ... 0.06666667 0.08235294 0.12941177],1
[0.47058824 0.3019608  0.11372549 ... 0.03529412 0.03921569 0.04313726],1
[0.76862746 0.64705884 0.6509804  ... 0.22745098 0.2509804  0.28235295],1
[0.7019608  0.91764706 0.83137256 ... 0.18431373 0.22745098 0.23529412],1
[0.02352941 0.01176471 0.00392157 ... 0.03921569 0.01568628 0.01568628],1
[0.44313726 0.38039216 0.40784314 ... 0.15686275 0.24313726 0.2       ],1
[0.34117648 0.4117647  0.45490196 ... 0.13725491 0.17254902 0.14509805],1
[0.22745098 0.14901961 0.2784314  ... 0.23529412 0.24313726 0.24313726],1
[0.18431373 0.2        0.20784314 ... 0.14117648 0.12156863 0.26666668],1
[0.39215687 0.3137255  0.23529412 ... 0.32156864 0.23137255 0.20392157],1
[0.36078432 0.41960785 0.38431373 ... 0.21176471 0.22352941 0.29411766],1
[0.44705883 0.40392157 0.44705883 ... 0.08235294 0.08235294 0.09019608],1
[0.16078432 0.18431373 0.19607843 ... 0.02745098 0.09019608 0.05490196],1
[0.1882353  0.23137255 0.3647059  ... 0.04705882 0.05490196 0.02352941],1
[0.3137255  0.37254903 0.4509804  ... 0.03921569 0.02745098 0.03137255],1
[0.27058825 0.35686275 0.5372549  ... 0.33333334 0.43137255 0.3882353 ],1
[0.14117648 0.2        0.18431373 ... 0.07450981 0.09019608 0.09019608],1
[0.25882354 0.4117647  0.29803923 ... 0.16078432 0.15294118 0.10588235],1
[0.21176471 0.10588235 0.04313726 ... 0.21960784 0.08627451 0.06666667],1
[0.24705882 0.29803923 0.42745098 ... 0.20392157 0.20784314 0.19607843],1
[0.16078432 0.3137255  0.3647059  ... 0.08235294 0.05490196 0.05882353],1
[0.47843137 0.5137255  0.47058824 ... 0.11372549 0.10196079 0.08235294],1
[0.5058824  0.29411766 0.41960785 ... 0.05882353 0.09019608 0.09803922],1
[0.3647059  0.2901961  0.50980395 ... 0.13725491 0.14117648 0.1254902 ],1
[0.6509804  0.58431375 0.4862745  ... 0.34901962 0.30980393 0.3019608 ],1
[0.2        0.21960784 0.33333334 ... 0.2901961  0.3254902  0.34117648],1
[0.20784314 0.23529412 0.20784314 ... 0.01568628 0.04705882 0.02745098],1
[0.30588236 0.40392157 0.24313726 ... 0.22352941 0.22745098 0.1254902 ],1
[0.39607844 0.41568628 0.44313726 ... 0.16078432 0.17254902 0.19607843],1
[0.54901963 0.7294118  0.7529412  ... 0.19607843 0.19215687 0.21176471],1
[0.14901961 0.11764706 0.08235294 ... 0.16470589 0.14117648 0.05882353],1
[0.62352943 0.7137255  0.58431375 ... 0.25882354 0.25882354 0.22352941],1
[0.12156863 0.09803922 0.19607843 ... 0.15294118 0.09411765 0.07058824],1
[0.23529412 0.23137255 0.19215687 ... 0.19215687 0.23137255 0.29411766],1
[0.10588235 0.13333334 0.11764706 ... 0.28627452 0.2627451  0.28627452],1
[0.20392157 0.3254902  0.40784314 ... 0.03529412 0.02745098 0.02745098],1
[0.41568628 0.47843137 0.50980395 ... 0.19607843 0.18431373 0.17254902],1
[0.07058824 0.05882353 0.03529412 ... 0.08627451 0.16862746 0.15294118],1
[0.7529412  0.7764706  0.80784315 ... 0.03921569 0.02745098 0.04313726],1
[0.84313726 0.84705883 0.84705883 ... 0.34901962 0.32941177 0.34901962],1
[0.07450981 0.13725491 0.18431373 ... 0.23921569 0.21176471 0.19215687],1
[0.07450981 0.13725491 0.18431373 ... 0.23921569 0.21176471 0.19215687],1
[0.11764706 0.14901961 0.16470589 ... 0.01568628 0.03137255 0.03137255],1
[0.15686275 0.20392157 0.3529412  ... 0.02745098 0.02745098 0.02352941],1
[0.45490196 0.67058825 0.4117647  ... 0.07843138 0.07058824 0.05490196],1
[0.14117648 0.07450981 0.06666667 ... 0.09411765 0.05490196 0.07450981],1
[0.39607844 0.45882353 0.45882353 ... 0.31764707 0.32156864 0.3254902 ],1
[0.14901961 0.13725491 0.2        ... 0.39215687 0.41568628 0.27058825],1
[0.4627451  0.4        0.45490196 ... 0.02745098 0.01960784 0.00392157],1
[0.29803923 0.22745098 0.16862746 ... 0.5803922  0.6        0.63529414],1
[0.69411767 0.70980394 0.6509804  ... 0.14117648 0.15686275 0.15686275],1
[0.48235294 0.34509805 0.40392157 ... 0.19607843 0.15294118 0.1882353 ],1
[0.43137255 0.2901961  0.5803922  ... 0.21176471 0.18039216 0.20784314],1
[0.14509805 0.18431373 0.27450982 ... 0.16862746 0.11372549 0.10588235],1
[0.26666668 0.34117648 0.4509804  ... 0.07843138 0.08235294 0.07843138],1
[0.6313726  0.30980393 0.4745098  ... 0.03921569 0.04313726 0.03921569],1
[0.77254903 0.7764706  0.654902   ... 0.25490198 0.39215687 0.35686275],1
[0.37254903 0.24705882 0.22745098 ... 0.07450981 0.05098039 0.05490196],1
[0.18431373 0.14117648 0.2509804  ... 0.1254902  0.10588235 0.0627451 ],1
[0.20392157 0.23529412 0.24705882 ... 0.04313726 0.04705882 0.08235294],1
[0.01568628 0.03921569 0.04313726 ... 0.04705882 0.04313726 0.05882353],1
[0.24313726 0.34509805 0.3529412  ... 0.38039216 0.27058825 0.21568628],1
[0.21568628 0.20784314 0.2901961  ... 0.08627451 0.08627451 0.10196079],1
[0.21568628 0.14509805 0.14509805 ... 0.03921569 0.04313726 0.03921569],1
[0.05882353 0.04705882 0.08235294 ... 0.09803922 0.04705882 0.02352941],1
[0.5529412  0.5529412  0.4509804  ... 0.4392157  0.43137255 0.4117647 ],1
[0.10196079 0.07058824 0.03921569 ... 0.03529412 0.03529412 0.04705882],1
[0.8117647  0.83137256 0.8666667  ... 0.84705883 0.84705883 0.84705883],1
[0.34117648 0.41960785 0.32156864 ... 0.24705882 0.23921569 0.23137255],1
[0.41960785 0.47843137 0.4745098  ... 0.12941177 0.10980392 0.09019608],1
[0.52156866 0.4392157  0.56078434 ... 0.44313726 0.3137255  0.2509804 ],1
[0.28235295 0.3137255  0.32941177 ... 0.11372549 0.10196079 0.05882353],1
[0.29411766 0.3372549  0.29411766 ... 0.1882353  0.13333334 0.18039216],1
[0.20784314 0.14509805 0.3137255  ... 0.16862746 0.18039216 0.21176471],1
[0.27450982 0.20392157 0.4509804  ... 0.14117648 0.17254902 0.22352941],1
[0.32156864 0.2901961  0.3137255  ... 0.22352941 0.28627452 0.2784314 ],1
[0.2627451  0.23921569 0.23529412 ... 0.36078432 0.3647059  0.3019608 ],1
[0.26666668 0.16470589 0.19607843 ... 0.15686275 0.09019608 0.05882353],1
[0.42745098 0.36862746 0.5176471  ... 0.42352942 0.3647059  0.34509805],1
[0.42352942 0.5019608  0.43137255 ... 0.14509805 0.14117648 0.14509805],1
[0.22352941 0.19607843 0.1764706  ... 0.27058825 0.24313726 0.23921569],1
[0.23921569 0.26666668 0.49411765 ... 0.48235294 0.4862745  0.4745098 ],1
[0.06666667 0.30588236 0.28627452 ... 0.12941177 0.07058824 0.10196079],1
[0.34901962 0.16470589 0.08627451 ... 0.14509805 0.09803922 0.17254902],1
[0.61960787 0.7372549  0.84313726 ... 0.07450981 0.04313726 0.03137255],1
[0.09803922 0.12941177 0.19215687 ... 0.03921569 0.02352941 0.03921569],1
[0.28235295 0.39215687 0.39215687 ... 0.1254902  0.10588235 0.12156863],1
[0.1254902  0.16862746 0.14509805 ... 0.07058824 0.08235294 0.03921569],1
[0.34117648 0.4509804  0.41568628 ... 0.4        0.39607844 0.3372549 ],1
[0.38431373 0.50980395 0.627451   ... 0.4745098  0.5019608  0.49019608],1
[0.42352942 0.44705883 0.49411765 ... 0.01176471 0.01568628 0.01568628],1
[0.7058824  0.7137255  0.72156864 ... 0.87058824 0.85882354 0.85490197],2
[0.56078434 0.5647059  0.5647059  ... 0.38039216 0.3372549  0.37254903],2
[0.48235294 0.49019608 0.49019608 ... 0.28627452 0.30980393 0.24313726],2
[0.77254903 0.7882353  0.8235294  ... 0.13725491 0.14901961 0.16078432],2
[0.99607843 0.99607843 0.99607843 ... 0.21176471 0.21568628 0.24313726],2
[0.39215687 0.39215687 0.39215687 ... 0.04705882 0.04705882 0.05098039],2
[0.5254902  0.5294118  0.53333336 ... 0.02352941 0.02352941 0.02352941],2
[1.         1.         1.         ... 0.13725491 0.14117648 0.14117648],2
[0.25490198 0.27058825 0.30980393 ... 0.3764706  0.36862746 0.3254902 ],2
[0.7254902  0.7176471  0.70980394 ... 0.69411767 0.4392157  0.5686275 ],2
[0.73333335 0.7294118  0.7294118  ... 0.05490196 0.05098039 0.05490196],2
[0.7019608  0.69803923 0.69411767 ... 0.33333334 0.33333334 0.34509805],2
[0.14901961 0.19607843 0.2        ... 0.35686275 0.50980395 0.47843137],2
[0.4392157  0.4392157  0.44313726 ... 0.68235296 0.68235296 0.6862745 ],2
[0.46666667 0.46666667 0.4745098  ... 0.09411765 0.11764706 0.11764706],2
[0.95686275 0.9764706  0.9490196  ... 0.07058824 0.05490196 0.05882353],2
[0.73333335 0.7294118  0.7529412  ... 0.19607843 0.14117648 0.11764706],2
[0.7607843  0.75686276 0.7490196  ... 0.14901961 0.15686275 0.16078432],2
[0.19607843 0.2        0.21176471 ... 0.03137255 0.01960784 0.01960784],2
[0.40784314 0.41568628 0.4117647  ... 0.14117648 0.19607843 0.20784314],2
[0.8235294  0.8        0.7607843  ... 0.20392157 0.20392157 0.23921569],2
[0.7411765  0.7411765  0.7254902  ... 0.37254903 0.4627451  0.44705883],2
[0.9529412  0.91764706 0.9098039  ... 0.20392157 0.23529412 0.25490198],2
[0.5176471  0.53333336 0.5372549  ... 0.3647059  0.3529412  0.3529412 ],2
[0.64705884 0.64705884 0.6431373  ... 0.11764706 0.15686275 0.1882353 ],2
[0.23921569 0.39607844 0.47058824 ... 0.20392157 0.16862746 0.15294118],2
[0.19607843 0.2        0.19607843 ... 0.5764706  0.62352943 0.6       ],2
[0.74509805 0.7411765  0.74509805 ... 0.49803922 0.5019608  0.52156866],2
[0.43529412 0.43529412 0.43137255 ... 0.3882353  0.3529412  0.36862746],2
[0.654902   0.654902   0.654902   ... 0.18039216 0.17254902 0.16470589],2
[0.05098039 0.04705882 0.01960784 ... 0.05882353 0.05490196 0.05490196],2
[0.6313726  0.6313726  0.6313726  ... 0.60784316 0.7372549  0.48235294],2
[0.85882354 0.89411765 0.8980392  ... 0.09019608 0.07843138 0.07058824],2
[0.1254902  0.1254902  0.1254902  ... 0.19215687 0.20784314 0.19215687],2
[0.5019608  0.5058824  0.50980395 ... 0.01568628 0.01176471 0.01568628],2
[0.9411765  0.94509804 0.9490196  ... 0.07450981 0.09019608 0.07843138],2
[0.02745098 0.01960784 0.00784314 ... 0.07843138 0.12156863 0.09803922],2
[0.98039216 0.972549   0.972549   ... 0.37254903 0.22745098 0.3137255 ],2
[0.8862745  0.8117647  0.7647059  ... 0.28235295 0.34509805 0.4       ],2
[0.75686276 0.7764706  0.79607844 ... 0.5568628  0.43137255 0.43529412],2
[0.13333334 0.16078432 0.20392157 ... 0.87058824 0.87058824 0.87058824],2
[0.53333336 0.5921569  0.6313726  ... 0.03921569 0.03529412 0.02352941],2
[0.23921569 0.23529412 0.29411766 ... 0.34117648 0.41960785 0.40392157],2
[0.74509805 0.7529412  0.7647059  ... 0.03137255 0.05098039 0.07058824],2
[0.7294118  0.7176471  0.69803923 ... 0.09411765 0.07843138 0.08235294],2
[0.6313726  0.6392157  0.6431373  ... 0.26666668 0.2509804  0.23137255],2
[0.29803923 0.2901961  0.29411766 ... 0.9490196  0.9490196  0.94509804],2
[0.49411765 0.5019608  0.5254902  ... 0.5529412  0.54901963 0.53333336],2
[0.3019608  0.30588236 0.30980393 ... 0.22352941 0.20392157 0.19215687],2
[0.78039217 0.7764706  0.7411765  ... 0.1254902  0.16078432 0.18431373],2
[0.5176471  0.33333334 0.6039216  ... 0.2509804  0.22352941 0.20784314],2
[0.53333336 0.627451   0.59607846 ... 0.05490196 0.04313726 0.03137255],2
[0.85490197 0.85490197 0.8392157  ... 0.27450982 0.27058825 0.27058825],2
[0.56078434 0.6117647  0.6431373  ... 0.05098039 0.04313726 0.03529412],2
[0.36862746 0.36862746 0.3647059  ... 0.25882354 0.21568628 0.18431373],2
[0.7647059  0.76862746 0.77254903 ... 0.48235294 0.4627451  0.47843137],2
[0.45490196 0.46666667 0.48235294 ... 0.00784314 0.00784314 0.01568628],2
[0.3882353  0.38431373 0.38431373 ... 0.44705883 0.42745098 0.42745098],2
[0.8666667  0.85882354 0.85490197 ... 0.07450981 0.06666667 0.06666667],2
[0.7254902  0.78431374 0.75686276 ... 0.38039216 0.3019608  0.30588236],2
[0.6313726  0.6627451  0.68235296 ... 0.15686275 0.13725491 0.15294118],2
[0.35686275 0.3529412  0.3529412  ... 0.49019608 0.4509804  0.41568628],2
[0.68235296 0.6784314  0.6627451  ... 0.50980395 0.5058824  0.50980395],2
[0.28235295 0.2784314  0.2784314  ... 0.17254902 0.18039216 0.17254902],2
[0.49803922 0.49803922 0.49411765 ... 0.01960784 0.02352941 0.01568628],2
[0.6392157  0.6313726  0.627451   ... 0.08627451 0.09803922 0.10588235],2
[0.6627451  0.6627451  0.6627451  ... 0.13333334 0.13333334 0.19215687],2
[0.1254902  0.14509805 0.16078432 ... 0.40784314 0.40784314 0.40784314],2
[0.5411765  0.5568628  0.6039216  ... 0.05490196 0.05490196 0.0627451 ],2
[0.75686276 0.7529412  0.7529412  ... 0.16470589 0.16862746 0.14901961],2
[0.77254903 0.78431374 0.78039217 ... 0.10196079 0.08627451 0.07058824],2
[0.7254902  0.6901961  0.6627451  ... 0.22745098 0.21176471 0.19215687],2
[0.90588236 0.9098039  0.9137255  ... 0.3137255  0.2901961  0.2784314 ],2
[0.28627452 0.26666668 0.2627451  ... 0.8784314  0.8745098  0.8745098 ],2
[0.7882353  0.7882353  0.80784315 ... 0.4392157  0.5019608  0.43529412],2
[0.78039217 0.8117647  0.8235294  ... 0.06666667 0.10980392 0.12156863],2
[0.5372549  0.5529412  0.5647059  ... 0.6627451  0.67058825 0.6862745 ],2
[0.7058824  0.70980394 0.7137255  ... 0.29411766 0.28627452 0.28627452],2
[0.25490198 0.25882354 0.32941177 ... 0.6627451  0.627451   0.61960787],2
[0.9137255  0.76862746 0.34117648 ... 0.25882354 0.27450982 0.29411766],2
[0.58431375 0.58431375 0.58431375 ... 0.17254902 0.11372549 0.09803922],2
[0.654902   0.65882355 0.6666667  ... 0.03529412 0.03921569 0.03529412],2
[0.31764707 0.2901961  0.28235295 ... 0.23137255 0.2627451  0.28235295],2
[0.5803922  0.58431375 0.58431375 ... 0.         0.         0.        ],2
[0.48235294 0.4862745  0.50980395 ... 0.0627451  0.05882353 0.04705882],2
[0.46666667 0.4745098  0.47843137 ... 0.13333334 0.13725491 0.14117648],2
[0.5019608  0.50980395 0.5137255  ... 0.22745098 0.21960784 0.21176471],2
[0.00784314 0.00784314 0.00784314 ... 0.2627451  0.25490198 0.25882354],2
[0.87058824 0.8392157  0.8352941  ... 0.03529412 0.04705882 0.03921569],2
[0.9254902  0.9529412  0.972549   ... 0.39607844 0.40392157 0.39215687],2
[0.1764706  0.1764706  0.1764706  ... 0.07058824 0.05882353 0.07843138],2
[0.5137255  0.5294118  0.54901963 ... 0.18431373 0.1882353  0.18431373],2
[0.03137255 0.03529412 0.03529412 ... 0.01568628 0.01568628 0.01568628],2
[0.69803923 0.6862745  0.69803923 ... 0.00392157 0.00392157 0.00392157],2
[0.49803922 0.5019608  0.5019608  ... 0.32156864 0.30588236 0.27450982],2
